input_name,consensus_name,blast_hit_n,cons_MSA_seq_n,cons_full_blast_n,input_length,cons_length,input_TE_type,reclassified_type,terminal_repeat,low_copy,evaluation,status
rnd_1_family_368,rnd_1_family_368,3152,30.0,119.0,2706,1196,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_1_family_368,rnd_1_family_368_01,3152,24.0,20.0,2706,5355,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_385,rnd_1_family_385,253,49.0,0.0,1652,1443,DNA/CMC-Chapaev-3,DNA/CMC-Chapaev-3,TIR,False,Need_check,processed
rnd_1_family_385,rnd_1_family_385_01,253,48.0,0.0,1652,1006,DNA/CMC-Chapaev-3,DNA/CMC-Chapaev-3,False,False,Need_check,processed
rnd_1_family_321,rnd_1_family_321,299,40.0,0.0,2246,2843,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_1_family_321,rnd_1_family_321_01,299,28.0,2.0,2246,2048,LINE/R1,LINE/R1,False,False,Reco_check,processed
rnd_1_family_168,rnd_1_family_168,126,83.0,6.0,2726,7743,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_421,rnd_1_family_421,334,21.0,2.0,1737,1069,Unknown,DNA/P,False,False,Reco_check,processed
rnd_1_family_421,rnd_1_family_421_01,334,10.0,0.0,1737,1508,Unknown,Unknown,False,False,Need_check,processed
rnd_1_family_419,rnd_1_family_419,81,45.0,12.0,1688,1704,Unknown,Unknown,TIR,False,Good,processed
rnd_1_family_431,rnd_1_family_431,57,27.0,15.0,861,857,Unknown,Unknown,False,False,Reco_check,processed
rnd_1_family_40,rnd_1_family_40,460,13.0,0.0,1085,1993,Unknown,DNA/P,False,False,Need_check,processed
rnd_1_family_40,rnd_1_family_40_01,460,87.0,8.0,1085,791,Unknown,DNA/P,False,False,Reco_check,processed
rnd_1_family_454,rnd_1_family_454,4058,49.0,43.0,1316,1296,DNA/CMC-Transib,DNA/CMC-Transib,False,False,Reco_check,processed
rnd_1_family_432,rnd_1_family_432,63,24.0,3.0,1477,1251,Unknown,DNA/CMC-EnSpm,False,False,Reco_check,processed
rnd_1_family_432,rnd_1_family_432_01,63,10.0,5.0,1477,1700,Unknown,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_422,rnd_1_family_422,251,51.0,0.0,1649,912,DNA/CMC-Chapaev-3,DNA/CMC-Chapaev-3,TIR,False,Need_check,processed
rnd_1_family_422,rnd_1_family_422_01,251,48.0,29.0,1649,779,DNA/CMC-Chapaev-3,DNA/CMC-Chapaev-3,False,False,Reco_check,processed
rnd_1_family_481,rnd_1_family_481,29,NaN,NaN,2663,2663,LINE/CR1,LINE/CR1,False,False,NaN,skipped
rnd_1_family_472,rnd_1_family_472,15,13.0,1.0,763,962,Unknown,Unknown,False,False,Need_check,processed
rnd_1_family_43,rnd_1_family_43,422,17.0,0.0,516,4100,Unknown,LINE/L1,False,False,Need_check,processed
rnd_1_family_43,rnd_1_family_43_01,422,16.0,5.0,516,1503,Unknown,DNA/P,LTR,False,Good,processed
rnd_1_family_196,rnd_1_family_196,197,14.0,0.0,4751,22048,Unknown,Unknown,LTR,False,Need_check,processed
rnd_1_family_452,rnd_1_family_452,152,56.0,4.0,2263,2212,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_480,rnd_1_family_480,57,30.0,15.0,857,847,Unknown,Unknown,False,False,Reco_check,processed
rnd_1_family_485,rnd_1_family_485,103,44.0,29.0,1070,1058,DNA/CMC-Transib,DNA/CMC-Transib,False,False,Reco_check,processed
rnd_1_family_446,rnd_1_family_446,81,24.0,12.0,1688,1667,Unknown,Unknown,TIR,False,Good,processed
rnd_1_family_468,rnd_1_family_468,510,72.0,40.0,1028,1004,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Reco_check,processed
rnd_1_family_47,rnd_1_family_47,515,19.0,8.0,1655,1349,DNA/P,DNA/P,False,False,Need_check,processed
rnd_1_family_47,rnd_1_family_47_01,515,11.0,7.0,1655,1632,DNA/P,DNA/P,False,False,Need_check,processed
rnd_1_family_482,rnd_1_family_482,145,29.0,37.0,1670,1654,DNA/TcMar-Tc1,DNA/TcMar-Tc1,TIR,False,Good,processed
rnd_1_family_482,rnd_1_family_482_01,145,14.0,37.0,1670,1658,DNA/TcMar-Tc1,DNA/TcMar-Tc1,TIR,False,Good,processed
rnd_1_family_493,rnd_1_family_493,168,29.0,7.0,1013,1019,Unknown,Unknown,TIR,False,Good,processed
rnd_1_family_420,rnd_1_family_420,238,44.0,1474.0,1941,1119,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_1_family_420,rnd_1_family_420_01,238,40.0,20.0,1941,5376,LTR/Gypsy,LTR/Gypsy,LTR,False,Perfect,processed
rnd_1_family_470,rnd_1_family_470,465,10.0,0.0,1072,1214,Unknown,DNA/P,False,False,Need_check,processed
rnd_1_family_470,rnd_1_family_470_01,465,65.0,12.0,1072,915,Unknown,DNA/P,LTR,False,Good,processed
rnd_1_family_492,rnd_1_family_492,131,29.0,37.0,2006,1660,DNA/TcMar-Tc1,DNA/TcMar-Tc1,TIR,False,Good,processed
rnd_1_family_492,rnd_1_family_492_01,131,15.0,37.0,2006,1658,DNA/TcMar-Tc1,DNA/TcMar-Tc1,TIR,False,Good,processed
rnd_1_family_378,rnd_1_family_378,26,22.0,0.0,845,24836,Unknown,Unknown,False,False,Need_check,processed
rnd_1_family_48,rnd_1_family_48,4389,10.0,1280.0,1618,1163,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_48,rnd_1_family_48_01,4389,77.0,1337.0,1618,1169,RC/Helitron,RC/Helitron,False,False,Reco_check,processed
rnd_1_family_50,rnd_1_family_50,532,18.0,7.0,1596,1365,DNA/P,DNA/P,False,False,Need_check,processed
rnd_1_family_50,rnd_1_family_50_01,532,10.0,7.0,1596,1489,DNA/P,DNA/P,False,False,Need_check,processed
rnd_1_family_508,rnd_1_family_508,706,79.0,15.0,1069,974,Unknown,DNA/P,LTR,False,Good,processed
rnd_1_family_466,rnd_1_family_466,71,12.0,0.0,2323,2179,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_466,rnd_1_family_466_01,71,45.0,2.0,2323,2054,RC/Helitron,RC/Helitron,False,False,Reco_check,processed
rnd_1_family_21,rnd_1_family_21,290,23.0,0.0,520,23392,Unknown,Satellite,False,False,Need_check,processed
rnd_1_family_49,rnd_1_family_49,3535,79.0,1375.0,2796,1024,RC/Helitron,RC/Helitron,LTR,False,Good,processed
rnd_1_family_529,rnd_1_family_529,344,16.0,120.0,2620,1116,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_1_family_529,rnd_1_family_529_01,344,14.0,101.0,2620,1145,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_1_family_536,rnd_1_family_536,338,16.0,116.0,2751,1137,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_1_family_536,rnd_1_family_536_01,338,14.0,101.0,2751,1145,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_1_family_59,rnd_1_family_59,601,13.0,1.0,1756,1550,Unknown,Unknown,False,False,Need_check,processed
rnd_1_family_59,rnd_1_family_59_01,601,13.0,14.0,1756,1169,Unknown,Unknown,False,False,Need_check,processed
rnd_1_family_534,rnd_1_family_534,178,91.0,9.0,1582,756,Unknown,DNA/P,False,False,Reco_check,processed
rnd_1_family_63,rnd_1_family_63,2566,15.0,0.0,1124,2445,Unknown,DNA/CMC-Chapaev-3,TIR,False,Need_check,processed
rnd_1_family_63,rnd_1_family_63_01,2566,12.0,0.0,1124,870,Unknown,RC/Helitron,TIR,False,Need_check,processed
rnd_1_family_464,rnd_1_family_464,238,60.0,0.0,1653,2603,LINE/R1,LINE/R1,TIR,False,Need_check,processed
rnd_1_family_518,rnd_1_family_518,532,100.0,114.0,874,860,Unknown,Unknown,False,False,Reco_check,processed
rnd_1_family_93,rnd_1_family_93,9,NaN,NaN,2195,2195,LTR/Gypsy,LTR/Gypsy,False,False,NaN,skipped
rnd_1_family_64,rnd_1_family_64,37,13.0,10.0,3760,1177,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_64,rnd_1_family_64_01,37,11.0,1.0,3760,2761,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_52,rnd_1_family_52,399,18.0,11.0,1616,1572,Unknown,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_52,rnd_1_family_52_01,399,50.0,19.0,1616,1553,Unknown,Unknown,False,False,Reco_check,processed
rnd_1_family_463,rnd_1_family_463,633,76.0,46.0,2512,5508,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_463,rnd_1_family_463_01,633,11.0,35.0,2512,5502,LINE/R1-LOA,LINE/R1-LOA,False,False,Need_check,processed
rnd_1_family_71,rnd_1_family_71,10896,90.0,435.0,1193,1190,RC/Helitron,RC/Helitron,False,False,Reco_check,processed
rnd_1_family_68,rnd_1_family_68,269,90.0,95.0,808,779,Unknown,Unknown,False,False,Reco_check,processed
rnd_1_family_62,rnd_1_family_62,87,10.0,0.0,2947,2169,DNA/P,DNA/P,False,False,Need_check,processed
rnd_1_family_62,rnd_1_family_62_01,87,61.0,11.0,2947,982,DNA/P,DNA/P,LTR,False,Good,processed
rnd_1_family_6,rnd_1_family_6,284,19.0,0.0,602,3251,Unknown,Unknown,False,False,Need_check,processed
rnd_1_family_6,rnd_1_family_6_01,284,15.0,0.0,602,2900,Unknown,LINE/CR1,False,False,Need_check,processed
rnd_1_family_97,rnd_1_family_97,10760,84.0,1762.0,1182,665,RC/Helitron,RC/Helitron,TIR,False,Good,processed
rnd_1_family_352,rnd_1_family_352,74,24.0,0.0,2948,10547,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
rnd_1_family_352,rnd_1_family_352_01,74,12.0,1.0,2948,9616,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_1105,rnd_4_family_1105,29,28.0,10.0,2536,2533,DNA/MULE-MuDR,DNA/MULE-MuDR,TIR,False,Good,processed
rnd_2_family_65,rnd_2_family_65,397,14.0,10.0,1611,1576,Unknown,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_2_family_65,rnd_2_family_65_01,397,38.0,4.0,1611,1624,Unknown,Unknown,False,False,Reco_check,processed
rnd_1_family_277,rnd_1_family_277,112,10.0,22.0,2485,17871,Unknown,Unknown,LTR,False,Good,processed
rnd_1_family_277,rnd_1_family_277_01,112,19.0,0.0,2485,23144,Unknown,Unknown,LTR,False,Need_check,processed
rnd_3_family_952,rnd_3_family_952,38,14.0,0.0,1980,2664,Unknown,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_1256,rnd_4_family_1256,33,20.0,0.0,887,2569,Unknown,DNA/hAT-Tip100,False,False,Need_check,processed
rnd_3_family_1104,rnd_3_family_1104,43,30.0,0.0,2869,5121,LINE/I-Jockey,LINE/I-Jockey,False,False,Need_check,processed
rnd_3_family_282,rnd_3_family_282,394,18.0,11.0,1629,1571,Unknown,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_3_family_282,rnd_3_family_282_01,394,49.0,11.0,1629,1613,Unknown,Unknown,False,False,Reco_check,processed
rnd_3_family_843,rnd_3_family_843,296,17.0,15.0,2123,1299,DNA/P,DNA/P,False,False,Need_check,processed
rnd_3_family_843,rnd_3_family_843_01,296,15.0,0.0,2123,4709,DNA/P,DNA/P,False,False,Need_check,processed
rnd_4_family_1172,rnd_4_family_1172,384,11.0,4.0,1203,1067,Unknown,DNA/P,False,False,Need_check,processed
rnd_4_family_1172,rnd_4_family_1172_01,384,75.0,6.0,1203,1064,Unknown,DNA/P,LTR,False,Good,processed
rnd_1_family_85,rnd_1_family_85,105,14.0,1.0,483,8551,Unknown,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_1009,rnd_4_family_1009,39,22.0,0.0,2118,2190,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_131,rnd_4_family_131,17,15.0,0.0,1412,1207,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_1_family_89,rnd_1_family_89,125,42.0,18.0,3813,5351,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_89,rnd_1_family_89_01,125,18.0,4.0,3813,5129,LINE/R1-LOA,LINE/R1-LOA,False,False,Need_check,processed
rnd_4_family_1295,rnd_4_family_1295,56,16.0,11.0,1781,1078,DNA/CMC-Transib,DNA/CMC-Transib,False,False,Need_check,processed
rnd_4_family_1295,rnd_4_family_1295_01,56,13.0,11.0,1781,1096,DNA/CMC-Transib,DNA/CMC-Transib,False,False,Need_check,processed
rnd_4_family_1257,rnd_4_family_1257,21,15.0,2.0,3746,3636,DNA/hAT-Tip100,DNA/hAT-Tip100,False,False,Need_check,processed
rnd_4_family_153,rnd_4_family_153,8,NaN,NaN,2698,2698,LTR/Pao,LTR/Pao,False,False,NaN,skipped
rnd_4_family_1379,rnd_4_family_1379,59,18.0,6.0,2064,1660,DNA/TcMar-Tc1,DNA/TcMar-Tc1,False,False,Need_check,processed
rnd_4_family_1565,rnd_4_family_1565,15,11.0,7.0,1695,1689,DNA/TcMar-Tc1,DNA/TcMar-Tc1,TIR,False,Good,processed
rnd_4_family_1394,rnd_4_family_1394,22,22.0,4.0,1760,1318,DNA/CMC-Transib,DNA/CMC-Transib,False,False,Reco_check,processed
rnd_4_family_1384,rnd_4_family_1384,29,18.0,1.0,2065,1536,DNA/Academ-1,DNA/Academ-1,False,False,Need_check,processed
rnd_4_family_1735,rnd_4_family_1735,168,29.0,7.0,1013,1030,Unknown,Unknown,TIR,False,Good,processed
rnd_4_family_1762,rnd_4_family_1762,51,18.0,3.0,1442,1751,DNA/CMC-Transib,DNA/CMC-Transib,TIR,False,Good,processed
rnd_4_family_126,rnd_4_family_126,38,24.0,0.0,2252,2548,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_1_family_78,rnd_1_family_78,723,94.0,11.0,3317,3282,DNA/CMC-Chapaev-3,DNA/CMC-Chapaev-3,TIR,False,Good,processed
rnd_4_family_211,rnd_4_family_211,66,15.0,4.0,906,404,DNA/CMC-Transib,DNA/CMC-Transib,False,False,Need_check,processed
rnd_4_family_2380,rnd_4_family_2380,16,NaN,4.0,1677,1677,DNA/TcMar-Tc1,DNA/TcMar-Tc1,TIR,True,NaN,processed
rnd_4_family_1380,rnd_4_family_1380,2876,49.0,1884.0,2220,868,DNA/TcMar-Tc1,DNA/TcMar-Tc1,LTR,False,Good,processed
rnd_4_family_1380,rnd_4_family_1380_01,2876,11.0,0.0,2220,1443,DNA/TcMar-Tc1,DNA/TcMar-Tc1,False,False,Need_check,processed
rnd_4_family_1831,rnd_4_family_1831,35,33.0,0.0,1593,1371,DNA/TcMar-Tc1,DNA/TcMar-Tc1,False,False,Need_check,processed
rnd_1_family_8,rnd_1_family_8,1099,11.0,1.0,279,15360,Unknown,Unknown,False,False,Need_check,processed
rnd_4_family_2381,rnd_4_family_2381,16,NaN,4.0,1676,1676,DNA/TcMar-Tc1,DNA/TcMar-Tc1,TIR,True,NaN,processed
rnd_4_family_125,rnd_4_family_125,179,19.0,0.0,1531,2806,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_4_family_1614,rnd_4_family_1614,32,30.0,0.0,2113,2114,LINE/RTE-X,LINE/RTE-X,False,False,Need_check,processed
rnd_4_family_1952,rnd_4_family_1952,71,22.0,8.0,1283,1146,Unknown,Unknown,False,False,Reco_check,processed
rnd_4_family_1411,rnd_4_family_1411,64,50.0,0.0,2228,2262,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_4_family_218,rnd_4_family_218,54,40.0,8.0,867,880,DNA/hAT-hobo,DNA/hAT-hobo,False,False,Reco_check,processed
rnd_4_family_246,rnd_4_family_246,312,11.0,26.0,1672,1676,DNA/TcMar-Tc1,DNA/TcMar-Tc1,TIR,False,Good,processed
rnd_4_family_224,rnd_4_family_224,2810,18.0,882.0,2186,1155,DNA/TcMar-Tc1,DNA/TcMar-Tc1,False,False,Need_check,processed
rnd_4_family_224,rnd_4_family_224_01,2810,11.0,0.0,2186,1886,DNA/TcMar-Tc1,DNA/TcMar-Tc1,False,False,Need_check,processed
rnd_4_family_2730,rnd_4_family_2730,12,NaN,NaN,4469,4469,Unknown,Unknown,False,False,NaN,skipped
rnd_4_family_252,rnd_4_family_252,21,16.0,2.0,2372,2234,DNA/hAT-Ac,DNA/hAT-Ac,False,False,Need_check,processed
rnd_4_family_1263,rnd_4_family_1263,60,16.0,2.0,3395,10589,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_1263,rnd_4_family_1263_01,60,14.0,0.0,3395,1647,LTR/Gypsy,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_262,rnd_4_family_262,3895,24.0,15.0,1864,1002,Unknown,Unknown,False,False,Reco_check,processed
rnd_4_family_262,rnd_4_family_262_01,3895,13.0,1211.0,1864,1166,Unknown,Satellite,False,False,Need_check,processed
rnd_4_family_2007,rnd_4_family_2007,36,11.0,0.0,3958,6308,Unknown,LTR/Pao,LTR,False,Need_check,processed
rnd_4_family_2716,rnd_4_family_2716,70,17.0,3.0,1285,1259,Unknown,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_4_family_282,rnd_4_family_282,81,24.0,12.0,1688,1667,Unknown,Unknown,TIR,False,Good,processed
rnd_4_family_233,rnd_4_family_233,48,42.0,3.0,2812,3458,DNA/hAT-Pegasus,DNA/hAT-Pegasus,False,False,Reco_check,processed
rnd_4_family_283,rnd_4_family_283,81,13.0,12.0,1688,1667,Unknown,Unknown,TIR,False,Good,processed
rnd_4_family_283,rnd_4_family_283_01,81,11.0,34.0,1688,734,Unknown,Unknown,False,False,Need_check,processed
rnd_4_family_1096,rnd_4_family_1096,188,69.0,0.0,2082,2512,LINE/R1,LINE/R1,TIR,False,Need_check,processed
rnd_4_family_1096,rnd_4_family_1096_01,188,26.0,0.0,2082,2976,LINE/R1,LINE/R1,TIR,False,Need_check,processed
rnd_4_family_379,rnd_4_family_379,15,15.0,2.0,3692,3284,DNA/hAT-Pegasus,DNA/hAT-hobo,TIR,False,Good,processed
rnd_4_family_2851,rnd_4_family_2851,36,26.0,0.0,2289,3464,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_415,rnd_4_family_415,22,10.0,0.0,3234,2208,DNA/Academ-1,DNA/Academ-1,False,False,Need_check,processed
rnd_4_family_232,rnd_4_family_232,74,12.0,0.0,2309,2272,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_4_family_232,rnd_4_family_232_01,74,46.0,0.0,2309,1822,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_4_family_3340,rnd_4_family_3340,2720,34.0,334.0,2742,1187,DNA/TcMar-Mariner,DNA/TcMar-Mariner,False,False,Reco_check,processed
rnd_4_family_3340,rnd_4_family_3340_01,2720,11.0,597.0,2742,1153,DNA/TcMar-Mariner,DNA/TcMar-Mariner,False,False,Need_check,processed
rnd_4_family_418,rnd_4_family_418,21,18.0,0.0,2883,2359,DNA/hAT-Charlie,DNA/hAT-Charlie,False,False,Need_check,processed
rnd_3_family_367,rnd_3_family_367,34,28.0,0.0,438,18086,Unknown,LTR/Gypsy,False,False,Need_check,processed
rnd_4_family_442,rnd_4_family_442,57,51.0,0.0,861,946,Unknown,Unknown,False,False,Need_check,processed
rnd_4_family_326,rnd_4_family_326,177,81.0,5.0,590,755,Unknown,DNA/P,False,False,Reco_check,processed
rnd_4_family_5587,rnd_4_family_5587,31,18.0,0.0,2025,2441,Unknown,Unknown,False,False,Need_check,processed
rnd_4_family_695,rnd_4_family_695,13,NaN,NaN,3060,3060,DNA/CMC-Transib,DNA/CMC-Transib,False,False,NaN,skipped
rnd_4_family_3812,rnd_4_family_3812,7053,78.0,3.0,1480,991,RC/Helitron,RC/Helitron,LTR,False,Good,processed
rnd_4_family_5708,rnd_4_family_5708,421,32.0,40.0,1063,1005,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Reco_check,processed
rnd_5_family_1370,rnd_5_family_1370,10,NaN,NaN,3058,3058,Unknown,Unknown,False,False,NaN,skipped
rnd_4_family_571,rnd_4_family_571,4769,45.0,43.0,1021,1314,DNA/CMC-Transib,DNA/CMC-Transib,False,False,Reco_check,processed
rnd_4_family_535,rnd_4_family_535,45,16.0,4.0,2787,2693,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_1_family_418,rnd_1_family_418,95,93.0,0.0,3203,12408,Unknown,LTR/Gypsy,LTR,False,Need_check,processed
rnd_4_family_2966,rnd_4_family_2966,156,25.0,0.0,1600,4589,LINE/L1,LINE/L1,False,False,Need_check,processed
rnd_4_family_2966,rnd_4_family_2966_01,156,54.0,0.0,1600,1255,LINE/L1,LINE/L1,False,False,Need_check,processed
rnd_4_family_905,rnd_4_family_905,20,14.0,0.0,1539,2219,LINE/R1-LOA,LINE/R1-LOA,False,False,Need_check,processed
rnd_4_family_473,rnd_4_family_473,178,44.0,35.0,1693,1612,DNA/TcMar-Tc1,DNA/TcMar-Tc1,False,False,Reco_check,processed
rnd_1_family_537,rnd_1_family_537,273,11.0,0.0,1588,15353,Unknown,LTR/Pao,False,False,Need_check,processed
rnd_1_family_537,rnd_1_family_537_01,273,21.0,10.0,1588,4760,Unknown,LTR/Pao,LTR,False,Good,processed
rnd_4_family_180,rnd_4_family_180,1388,26.0,0.0,1291,10955,Unknown,Unknown,False,False,Need_check,processed
rnd_4_family_180,rnd_4_family_180_01,1388,39.0,0.0,1291,6627,Unknown,LINE/CR1,False,False,Need_check,processed
rnd_1_family_140,rnd_1_family_140,8,NaN,NaN,4936,4936,LINE/I,LINE/I,False,False,NaN,skipped
rnd_4_family_390,rnd_4_family_390,1844,31.0,705.0,4018,681,LINE/R1-LOA,LINE/R1-LOA,LTR,False,Good,processed
rnd_4_family_390,rnd_4_family_390_01,1844,25.0,0.0,4018,10998,LINE/R1-LOA,LINE/R1-LOA,False,False,Need_check,processed
rnd_4_family_417,rnd_4_family_417,47,26.0,3.0,4859,2562,LTR/Gypsy,LTR/Gypsy,False,False,Reco_check,processed
rnd_4_family_417,rnd_4_family_417_01,47,13.0,4.0,4859,10160,LTR/Gypsy,LTR/Gypsy,LTR,False,Good,processed
rnd_4_family_841,rnd_4_family_841,33,11.0,0.0,2004,2015,Unknown,Unknown,False,False,Need_check,processed
rnd_4_family_841,rnd_4_family_841_01,33,20.0,4.0,2004,1001,Unknown,Unknown,False,False,Reco_check,processed
rnd_4_family_6767,rnd_4_family_6767,48,42.0,3.0,2810,3446,DNA/hAT-Pegasus,DNA/hAT-Pegasus,False,False,Reco_check,processed
rnd_4_family_638,rnd_4_family_638,145,14.0,0.0,894,1670,Unknown,DNA/P,False,False,Need_check,processed
rnd_4_family_638,rnd_4_family_638_01,145,80.0,1.0,894,893,Unknown,DNA/P,False,False,Need_check,processed
rnd_1_family_134,rnd_1_family_134,13,12.0,1.0,5316,6043,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_4_family_969,rnd_4_family_969,39,11.0,0.0,2830,9321,LINE/I-Jockey,LINE/I-Jockey,LTR,False,Need_check,processed
rnd_3_family_468,rnd_3_family_468,318,21.0,0.0,4242,14110,Unknown,RC/Helitron,False,False,Need_check,processed
rnd_3_family_468,rnd_3_family_468_01,318,15.0,1.0,4242,14516,Unknown,RC/Helitron,False,False,Need_check,processed
rnd_4_family_543,rnd_4_family_543,570,24.0,0.0,2544,14691,DNA/P,DNA/P,False,False,Need_check,processed
rnd_1_family_183,rnd_1_family_183,362,26.0,99.0,2603,1163,Unknown,DNA/PIF-Harbinger,False,False,Reco_check,processed
rnd_1_family_183,rnd_1_family_183_01,362,16.0,111.0,2603,1147,Unknown,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_1_family_161,rnd_1_family_161,615,18.0,25.0,4986,4560,LINE/CR1,LINE/CR1,False,False,Need_check,processed
rnd_1_family_214,rnd_1_family_214,152,47.0,4.0,2263,2218,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_174,rnd_1_family_174,2228,12.0,0.0,4148,2326,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_174,rnd_1_family_174_01,2228,12.0,2.0,4148,6991,RC/Helitron,RC/Helitron,False,False,Need_check,processed
rnd_1_family_192,rnd_1_family_192,2497,97.0,114.0,2758,859,Unknown,Unknown,False,False,Reco_check,processed
rnd_5_family_800,rnd_5_family_800,24,20.0,0.0,3824,5983,LINE/R1,LINE/R1,False,False,Need_check,processed
rnd_1_family_175,rnd_1_family_175,57,51.0,3.0,4247,4226,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_121,rnd_1_family_121,64,55.0,0.0,4974,6908,LTR/Pao,LTR/Pao,LTR,False,Need_check,processed
rnd_1_family_191,rnd_1_family_191,57,51.0,3.0,4247,4226,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_254,rnd_1_family_254,67,57.0,4.0,2499,1055,RC/Helitron,RC/Helitron,False,False,Reco_check,processed
rnd_1_family_236,rnd_1_family_236,50,29.0,0.0,2499,4299,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_4_family_585,rnd_4_family_585,322,51.0,0.0,2034,2801,LINE/R1,LINE/R1,TIR,False,Need_check,processed
rnd_4_family_585,rnd_4_family_585_01,322,26.0,2.0,2034,2162,LINE/R1,LINE/R1,False,False,Reco_check,processed
rnd_1_family_263,rnd_1_family_263,24,20.0,0.0,2220,2601,DNA/CMC-EnSpm,DNA/CMC-EnSpm,False,False,Need_check,processed
rnd_1_family_256,rnd_1_family_256,343,16.0,116.0,2644,1137,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_1_family_256,rnd_1_family_256_01,343,13.0,99.0,2644,1163,DNA/PIF-Harbinger,DNA/PIF-Harbinger,False,False,Need_check,processed
rnd_1_family_270,rnd_1_family_270,20,NaN,NaN,5116,5116,LINE/R1-LOA,LINE/R1-LOA,False,False,NaN,skipped
rnd_1_family_127,rnd_1_family_127,682,61.0,31.0,5367,5354,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_127,rnd_1_family_127_01,682,27.0,18.0,5367,5372,LINE/R1-LOA,LINE/R1-LOA,False,False,Reco_check,processed
rnd_1_family_325,rnd_1_family_325,28,12.0,8.0,2407,309,DNA/CMC-EnSpm,DNA/CMC-EnSpm,LTR,False,Good,processed
rnd_1_family_262,rnd_1_family_262,1254,11.0,0.0,937,4449,Unknown,Satellite,False,False,Need_check,processed
rnd_1_family_262,rnd_1_family_262_01,1254,14.0,685.0,937,770,Unknown,Satellite,LTR,False,Good,processed
rnd_1_family_272,rnd_1_family_272,41,41.0,0.0,3298,4500,LTR/Pao,LTR/Pao,False,False,Need_check,processed
rnd_1_family_201,rnd_1_family_201,634,58.0,0.0,1779,5710,Satellite,Satellite,False,False,Need_check,processed
rnd_1_family_149,rnd_1_family_149,219,30.0,10.0,4704,4764,LTR/Pao,LTR/Pao,LTR,False,Perfect,processed
rnd_1_family_149,rnd_1_family_149_01,219,26.0,3.0,4704,8187,LTR/Pao,LTR/Pao,LTR,False,Good,processed
rnd_1_family_287,rnd_1_family_287,47,43.0,0.0,2815,3621,DNA/hAT-Pegasus,DNA/hAT-Pegasus,False,False,Need_check,processed
